13.6605 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': -0.5, 'condition': 'congruent', 'answer': 'left', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
13.7742 	EXP 	fbimage: autoDraw = False
13.7742 	EXP 	cue: ori = np.float64(270.0)
13.7742 	EXP 	target: ori = np.float64(0.0)
13.7742 	EXP 	target: image = 'images/green_alien.png'
13.7742 	EXP 	cue: autoDraw = True
14.2575 	INFO 	Keyboard events cleared
14.2573 	EXP 	target: autoDraw = True
14.2737 	EXP 	cue: autoDraw = False
14.3285 	EXP 	Device response: <KeyPress from None: t=14.327191399992444, value=left, duration=None>
14.3463 	DATA 	Keypress: left
14.3564 	EXP 	cue: autoDraw = False
14.3564 	EXP 	target: autoDraw = False
14.3564 	EXP 	fbimage: image = 'images/star.png'
14.3564 	EXP 	fbimage: autoDraw = True
14.4271 	EXP 	Device response: <KeyPress from None: t=14.327191399992444, value=left, duration=0.09371549999923445>
14.8433 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': 0.5, 'condition': 'incongruent', 'answer': 'right', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
14.9407 	EXP 	fbimage: autoDraw = False
14.9407 	EXP 	cue: ori = np.float64(270.0)
14.9407 	EXP 	target: ori = np.float64(0.0)
14.9407 	EXP 	target: image = 'images/red_alien.png'
14.9407 	EXP 	cue: autoDraw = True
15.4411 	INFO 	Keyboard events cleared
15.4409 	EXP 	cue: autoDraw = False
15.4409 	EXP 	target: autoDraw = True
15.7439 	EXP 	Device response: <KeyPress from None: t=15.741112599993357, value=left, duration=None>
15.7871 	EXP 	Device response: <KeyPress from None: t=15.751060300011886, value=right, duration=None>
15.7872 	EXP 	Device response: <KeyPress from None: t=15.741112599993357, value=left, duration=0.034833400015486404>
15.7888 	DATA 	Keypress: left
15.7892 	DATA 	Keypress: right
15.8080 	EXP 	cue: autoDraw = False
15.8080 	EXP 	target: autoDraw = False
15.8080 	EXP 	fbimage: image = 'images/asteroid.png'
15.8080 	EXP 	fbimage: autoDraw = True
15.9098 	EXP 	Device response: <KeyPress from None: t=15.751060300011886, value=right, duration=0.15483319998020306>
16.2605 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': -0.5, 'condition': 'incongruent', 'answer': 'left', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
16.3412 	EXP 	fbimage: autoDraw = False
16.3412 	EXP 	cue: ori = np.float64(90.0)
16.3412 	EXP 	target: ori = np.float64(0.0)
16.3412 	EXP 	target: image = 'images/red_alien.png'
16.3412 	EXP 	cue: autoDraw = True
16.8561 	INFO 	Keyboard events cleared
16.8560 	EXP 	cue: autoDraw = False
16.8560 	EXP 	target: autoDraw = True
17.1947 	EXP 	Device response: <KeyPress from None: t=17.190759099990828, value=left, duration=None>
17.2334 	DATA 	Keypress: left
17.2396 	EXP 	cue: autoDraw = False
17.2396 	EXP 	target: autoDraw = False
17.2396 	EXP 	fbimage: image = 'images/star.png'
17.2396 	EXP 	fbimage: autoDraw = True
17.3605 	EXP 	Device response: <KeyPress from None: t=17.190759099990828, value=left, duration=0.16937440002220683>
17.7112 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': -0.5, 'condition': 'incongruent', 'answer': 'left', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
17.8407 	EXP 	fbimage: autoDraw = False
17.8407 	EXP 	cue: ori = np.float64(90.0)
17.8407 	EXP 	target: ori = np.float64(0.0)
17.8407 	EXP 	target: image = 'images/green_alien.png'
17.8407 	EXP 	cue: autoDraw = True
18.3063 	INFO 	Keyboard events cleared
18.3062 	EXP 	target: autoDraw = True
18.3562 	EXP 	cue: autoDraw = False
18.7454 	EXP 	Device response: <KeyPress from None: t=18.73517770000035, value=left, duration=None>
18.7640 	DATA 	Keypress: left
18.7727 	EXP 	cue: autoDraw = False
18.7727 	EXP 	target: autoDraw = False
18.7727 	EXP 	fbimage: image = 'images/star.png'
18.7727 	EXP 	fbimage: autoDraw = True
18.8949 	EXP 	Device response: <KeyPress from None: t=18.73517770000035, value=left, duration=0.15439539999351837>
19.2607 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'target_image': 'images/green_alien.png', 'cue_ori': 90, 'target_x': 0.5, 'condition': 'congruent', 'answer': 'right', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
19.3405 	EXP 	fbimage: autoDraw = False
19.3405 	EXP 	cue: ori = np.float64(90.0)
19.3405 	EXP 	target: ori = np.float64(0.0)
19.3405 	EXP 	target: image = 'images/green_alien.png'
19.3405 	EXP 	cue: autoDraw = True
19.8563 	INFO 	Keyboard events cleared
19.8562 	EXP 	cue: autoDraw = False
19.8562 	EXP 	target: autoDraw = True
20.2775 	EXP 	Device response: <KeyPress from None: t=20.275320499989903, value=right, duration=None>
20.2948 	DATA 	Keypress: right
20.3065 	EXP 	cue: autoDraw = False
20.3065 	EXP 	target: autoDraw = False
20.3065 	EXP 	fbimage: image = 'images/star.png'
20.3065 	EXP 	fbimage: autoDraw = True
20.4275 	EXP 	Device response: <KeyPress from None: t=20.275320499989903, value=right, duration=0.14858900001854636>
20.7793 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'target_image': 'images/green_alien.png', 'cue_ori': 270, 'target_x': -0.5, 'condition': 'congruent', 'answer': 'left', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
20.8580 	EXP 	fbimage: autoDraw = False
20.8580 	EXP 	cue: ori = np.float64(270.0)
20.8580 	EXP 	target: ori = np.float64(0.0)
20.8580 	EXP 	target: image = 'images/green_alien.png'
20.8580 	EXP 	cue: autoDraw = True
21.3731 	EXP 	cue: autoDraw = False
21.3899 	INFO 	Keyboard events cleared
21.3898 	EXP 	target: autoDraw = True
21.5928 	EXP 	Device response: <KeyPress from None: t=21.57963719998952, value=left, duration=None>
21.6068 	DATA 	Keypress: left
21.6230 	EXP 	cue: autoDraw = False
21.6230 	EXP 	target: autoDraw = False
21.6230 	EXP 	fbimage: image = 'images/star.png'
